season,date,regular,playoffs,home,away,spread_home,home_pts,away_pts,home_margin,home_win,ats_margin_home,covered_home,covered_away,team,opponent,is_home,abs_spread,team_win,opp_win,team_win_pct_before_game,opp_win_pct_before_game,team_recent_win_pct_3,opp_recent_win_pct_3,team_rest,opp_rest,team_pts_for,team_pts_against,team_margin,opp_pts_for,opp_pts_against,opp_margin,team_pts_for_5,team_pts_against_5,team_margin_5,opp_pts_for_5,opp_pts_against_5,opp_margin_5,delta_win_pct,delta_recent_win_pct_3,delta_rest,delta_pts_for_5,delta_margin_5,team_is_b2b,opp_is_b2b,team_is_3in4,opp_is_3in4,is_altitude_home,is_altitude_away,year,split
2025,2025-02-08,True,False,orl,sa,-2.5,112.0,111.0,1.0,1,-1.5,0,1,orl,sa,1,2.5,1,0,0.4915824915824915,0.3458904109589041,0.3333333333333333,0.3333333333333333,10.0,1.0,112.0,111.0,1.0,111.0,112.0,-1.0,102.0,107.0,-5.0,116.8,120.0,-3.2,0.1456920806235874,0.0,9.0,-14.799999999999995,-1.7999999999999998,0,1,0,1,0,0,2025,test
2025,2025-02-08,True,False,ny,bos,2.5,104.0,131.0,-27.0,0,-24.5,0,1,ny,bos,1,2.5,0,1,0.5016835016835017,0.5925925925925926,0.6666666666666666,1.0,5.0,4.0,104.0,131.0,-27.0,131.0,104.0,27.0,128.8,116.8,12.0,113.2,111.0,2.2,-0.0909090909090908,-0.3333333333333333,1.0,15.600000000000009,9.8,0,0,0,0,0,0,2025,test
2025,2025-02-08,True,False,mem,okc,1.5,112.0,125.0,-13.0,0,-11.5,0,1,mem,okc,1,1.5,0,1,0.5548172757475083,0.4832214765100671,1.0,0.3333333333333333,5.0,10.0,112.0,125.0,-13.0,125.0,112.0,13.0,128.8,115.4,13.4,115.8,105.4,10.4,0.0715957992374411,0.6666666666666667,-5.0,13.000000000000014,3.0,0,0,0,0,0,0,2025,test
2025,2025-02-08,True,False,lal,ind,4.5,124.0,117.0,7.0,1,11.5,1,0,lal,ind,1,4.5,1,0,0.5864406779661017,0.4584717607973422,1.0,0.6666666666666666,2.0,2.0,124.0,117.0,7.0,117.0,124.0,-7.0,113.4,101.0,12.4,107.8,105.6,2.2,0.1279689171687594,0.3333333333333333,0.0,5.6000000000000085,10.2,0,0,0,1,0,0,2025,test
2025,2025-02-08,True,False,phx,den,6.5,105.0,122.0,-17.0,0,-10.5,0,1,phx,den,1,6.5,0,1,0.5481727574750831,0.5284280936454849,0.6666666666666666,0.6666666666666666,1.0,7.0,105.0,122.0,-17.0,122.0,105.0,17.0,119.6,115.8,3.8,116.2,124.4,-8.2,0.0197446638295981,0.0,-6.0,3.3999999999999915,12.0,1,0,0,0,0,1,2025,test
2025,2025-02-08,True,False,dal,hou,-3.5,116.0,105.0,11.0,1,7.5,1,0,dal,hou,1,3.5,1,0,0.5641891891891891,0.42,0.3333333333333333,0.0,10.0,2.0,116.0,105.0,11.0,105.0,116.0,-11.0,111.2,112.2,-1.0,109.6,113.2,-3.6,0.1441891891891891,0.3333333333333333,8.0,1.6000000000000083,2.6,0,0,0,1,0,0,2025,test
2025,2025-02-08,True,False,sac,no,-8.5,123.0,118.0,5.0,1,-3.5,0,1,sac,no,1,8.5,1,0,0.4915254237288136,0.4324324324324324,0.6666666666666666,0.0,3.0,3.0,123.0,118.0,5.0,118.0,123.0,-5.0,122.4,118.4,4.0,110.8,128.8,-18.0,0.0590929912963811,0.6666666666666666,0.0,11.600000000000009,22.0,0,0,0,0,0,0,2025,test
2025,2025-02-08,True,False,lac,utah,-17.5,130.0,110.0,20.0,1,2.5,1,0,lac,utah,1,17.5,1,0,0.6291390728476821,0.4385382059800664,0.3333333333333333,0.0,2.0,1.0,130.0,110.0,20.0,110.0,130.0,-20.0,111.8,113.6,-1.8,113.2,124.0,-10.8,0.1906008668676156,0.3333333333333333,1.0,-1.4000000000000057,9.0,0,1,1,0,0,0,2025,test
2025,2025-02-09,True,False,det,cha,-11.5,112.0,102.0,10.0,1,-1.5,0,1,det,cha,1,11.5,1,0,0.3877551020408163,0.3645833333333333,0.3333333333333333,0.6666666666666666,2.0,10.0,112.0,102.0,10.0,102.0,112.0,-10.0,122.8,116.6,6.2,116.0,120.4,-4.4,0.0231717687074829,-0.3333333333333333,-8.0,6.799999999999997,10.6,0,0,1,0,0,0,2025,test
2025,2025-02-09,True,False,hou,tor,-8.5,94.0,87.0,7.0,1,-1.5,0,1,hou,tor,1,8.5,1,0,0.5510204081632653,0.4711864406779661,0.3333333333333333,0.6666666666666666,8.0,2.0,94.0,87.0,7.0,87.0,94.0,-7.0,108.4,111.6,-3.2,113.2,109.2,4.0,0.0798339674852991,-0.3333333333333333,6.0,-4.799999999999997,-7.2,0,0,0,0,0,0,2025,test
2025,2025-02-09,True,False,mil,phi,3.5,135.0,127.0,8.0,1,11.5,1,0,mil,phi,1,3.5,1,0,0.7290969899665551,0.5183946488294314,0.6666666666666666,0.3333333333333333,7.0,2.0,135.0,127.0,8.0,127.0,135.0,-8.0,123.8,108.4,15.4,108.2,120.8,-12.6,0.2107023411371237,0.3333333333333333,5.0,15.599999999999994,28.0,0,0,0,0,0,0,2025,test
2025,2025-02-10,True,False,okc,no,-17.5,137.0,101.0,36.0,1,18.5,1,0,okc,no,1,17.5,1,0,0.5925925925925926,0.4309764309764309,1.0,0.0,3.0,2.0,137.0,101.0,36.0,101.0,137.0,-36.0,129.0,109.0,20.0,109.2,125.6,-16.4,0.1616161616161616,1.0,1.0,19.799999999999997,36.4,0,0,0,0,0,0,2025,test
2025,2025-02-10,True,False,mia,bos,8.5,85.0,103.0,-18.0,0,-9.5,0,1,mia,bos,1,8.5,0,1,0.6164383561643836,0.5939597315436241,0.3333333333333333,1.0,10.0,2.0,85.0,103.0,-18.0,103.0,85.0,18.0,115.8,120.2,-4.4,120.2,108.4,11.8,0.0224786246207594,-0.6666666666666667,8.0,-4.400000000000006,-16.200000000000003,0,0,0,0,0,0,2025,test
2025,2025-02-10,True,False,orl,atl,-6.5,106.0,112.0,-6.0,0,-12.5,0,1,orl,atl,1,6.5,0,1,0.4932885906040268,0.34,0.6666666666666666,0.6666666666666666,2.0,2.0,106.0,112.0,-6.0,112.0,106.0,6.0,103.2,107.4,-4.2,118.2,122.0,-3.8,0.1532885906040268,0.0,0.0,-15.0,-0.4000000000000003,0,0,0,0,0,0,2025,test
2025,2025-02-10,True,False,cle,min,-7.5,128.0,107.0,21.0,1,13.5,1,0,cle,min,1,7.5,1,0,0.5622895622895623,0.4372881355932203,0.6666666666666666,1.0,6.0,10.0,128.0,107.0,21.0,107.0,128.0,-21.0,125.4,110.8,14.6,119.2,109.4,9.8,0.1250014266963419,-0.3333333333333333,-4.0,6.200000000000003,4.799999999999999,0,0,0,0,0,0,2025,test
2025,2025-02-10,True,False,lal,utah,-12.5,132.0,113.0,19.0,1,6.5,1,0,lal,utah,1,12.5,1,0,0.5878378378378378,0.4370860927152318,1.0,0.0,2.0,2.0,132.0,113.0,19.0,113.0,132.0,-19.0,114.8,102.8,12.0,111.4,125.4,-14.0,0.150751745122606,1.0,0.0,3.3999999999999915,26.0,0,0,1,1,0,0,2025,test
2025,2025-02-10,True,False,den,por,-9.5,146.0,117.0,29.0,1,19.5,1,0,den,por,1,9.5,1,0,0.7324414715719063,0.4046822742474916,1.0,0.6666666666666666,4.0,2.0,146.0,117.0,29.0,117.0,146.0,-29.0,131.4,110.8,20.6,105.6,102.8,2.8,0.3277591973244146,0.3333333333333333,2.0,25.80000000000001,17.8,0,0,0,0,1,0,2025,test
2025,2025-02-10,True,False,dal,sac,1.5,128.0,129.0,-1.0,0,0.5,1,0,dal,sac,1,1.5,0,1,0.5656565656565656,0.431438127090301,0.6666666666666666,0.3333333333333333,2.0,4.0,128.0,129.0,-1.0,129.0,128.0,1.0,114.6,109.6,5.0,108.4,115.8,-7.4,0.1342184385662646,0.3333333333333333,-2.0,6.199999999999989,12.4,0,0,0,0,0,0,2025,test
2025,2025-02-10,True,False,mil,gs,7.5,111.0,125.0,-14.0,0,-6.5,0,1,mil,gs,1,7.5,0,1,0.73,0.4897959183673469,0.6666666666666666,0.3333333333333333,1.0,2.0,111.0,125.0,-14.0,125.0,111.0,14.0,126.4,115.2,11.2,121.0,120.0,1.0,0.240204081632653,0.3333333333333333,-1.0,5.400000000000006,10.2,1,0,0,1,0,0,2025,test
2025,2025-02-10,True,False,wsh,sa,10.5,121.0,131.0,-10.0,0,0.5,1,0,wsh,sa,1,10.5,0,1,0.4280936454849498,0.3447098976109215,0.0,0.3333333333333333,2.0,2.0,121.0,131.0,-10.0,131.0,121.0,10.0,107.2,125.8,-18.6,113.8,122.0,-8.2,0.0833837478740283,-0.3333333333333333,0.0,-6.599999999999994,-10.400000000000002,0,0,1,1,0,0,2025,test
2025,2025-02-10,True,False,bkn,cha,-4.5,97.0,89.0,8.0,1,3.5,1,0,bkn,cha,1,4.5,1,0,0.5217391304347826,0.3633217993079585,0.6666666666666666,0.3333333333333333,3.0,1.0,97.0,89.0,8.0,89.0,97.0,-8.0,99.2,103.6,-4.4,115.4,119.8,-4.4,0.1584173311268241,0.3333333333333333,2.0,-16.200000000000003,0.0,0,1,0,0,0,0,2025,test
2025,2025-02-11,True,False,phx,mem,3.5,112.0,119.0,-7.0,0,-3.5,0,1,phx,mem,1,3.5,0,1,0.5463576158940397,0.423728813559322,0.3333333333333333,0.6666666666666666,3.0,6.0,112.0,119.0,-7.0,119.0,112.0,7.0,116.6,117.6,-1.0,129.0,119.2,9.8,0.1226288023347177,-0.3333333333333333,-3.0,-12.400000000000006,-10.8,0,0,1,0,0,0,2025,test
2025,2025-02-11,True,False,phi,tor,-10.5,103.0,106.0,-3.0,0,-13.5,0,1,phi,tor,1,10.5,0,1,0.6933333333333334,0.4695945945945945,0.3333333333333333,0.3333333333333333,6.0,2.0,103.0,106.0,-3.0,106.0,103.0,3.0,116.0,116.6,-0.6,108.2,102.0,6.2,0.2237387387387387,0.0,4.0,7.799999999999997,-6.8,0,0,0,1,0,0,2025,test
2025,2025-02-11,True,False,ind,ny,2.5,115.0,128.0,-13.0,0,-10.5,0,1,ind,ny,1,2.5,0,1,0.5699658703071673,0.4276094276094276,1.0,1.0,10.0,7.0,115.0,128.0,-13.0,128.0,115.0,13.0,121.0,114.2,6.8,115.6,117.0,-1.4,0.1423564426977396,0.0,3.0,5.400000000000006,8.2,0,0,0,0,0,0,2025,test
2025,2025-02-11,True,False,chi,det,5.5,92.0,132.0,-40.0,0,-34.5,0,1,chi,det,1,5.5,0,1,0.4478114478114478,0.2804054054054054,0.6666666666666666,0.0,3.0,10.0,92.0,132.0,-40.0,132.0,92.0,40.0,118.6,122.2,-3.6,108.8,112.8,-4.0,0.1674060424060424,0.6666666666666666,-7.0,9.799999999999995,0.3999999999999999,0,0,0,0,0,0,2025,test
2025,2025-02-12,True,False,wsh,ind,9.5,130.0,134.0,-4.0,0,5.5,1,0,wsh,ind,1,9.5,0,1,0.4266666666666667,0.4569536423841059,0.0,0.3333333333333333,2.0,4.0,130.0,134.0,-4.0,134.0,130.0,4.0,106.8,126.0,-19.2,109.6,111.8,-2.2,-0.0302869757174392,-0.3333333333333333,-2.0,-2.799999999999997,-17.0,0,0,1,0,0,0,2025,test
2025,2025-02-12,True,False,no,sac,5.5,111.0,119.0,-8.0,0,-2.5,0,1,no,sac,1,5.5,0,1,0.4983388704318937,0.4333333333333333,0.3333333333333333,0.6666666666666666,10.0,2.0,111.0,119.0,-8.0,119.0,111.0,8.0,126.0,122.6,3.4,112.2,122.2,-10.0,0.0650055370985603,-0.3333333333333333,8.0,13.799999999999995,13.4,0,0,0,0,0,0,2025,test
2025,2025-02-12,True,False,bos,sa,-7.5,116.0,103.0,13.0,1,5.5,1,0,bos,sa,1,7.5,1,0,0.7070707070707071,0.3469387755102041,0.3333333333333333,0.3333333333333333,6.0,2.0,116.0,103.0,13.0,103.0,116.0,-13.0,118.0,110.8,7.2,118.6,120.6,-2.0,0.360131931560503,0.0,4.0,-0.5999999999999943,9.2,0,0,0,1,0,0,2025,test
2025,2025-02-12,True,False,chi,det,6.5,110.0,128.0,-18.0,0,-11.5,0,1,chi,det,1,6.5,0,1,0.4463087248322148,0.2828282828282828,0.3333333333333333,0.3333333333333333,1.0,1.0,110.0,128.0,-18.0,128.0,110.0,18.0,112.4,123.6,-11.2,113.8,112.0,1.8,0.1634804420039319,0.0,0.0,-1.3999999999999917,-13.0,1,1,1,0,0,0,2025,test
2025,2025-02-12,True,False,orl,cha,-12.5,102.0,86.0,16.0,1,3.5,1,0,orl,cha,1,12.5,1,0,0.4916387959866221,0.3620689655172414,0.6666666666666666,0.0,2.0,2.0,102.0,86.0,16.0,86.0,102.0,-16.0,103.6,110.0,-6.4,110.6,115.2,-4.6,0.1295698304693807,0.6666666666666666,0.0,-7.0,-1.8000000000000007,0,0,1,1,0,0,2025,test
2025,2025-02-12,True,False,tor,cle,12.5,108.0,131.0,-23.0,0,-10.5,0,1,tor,cle,1,12.5,0,1,0.6085526315789473,0.4137931034482758,0.3333333333333333,1.0,7.0,5.0,108.0,131.0,-23.0,131.0,108.0,23.0,111.2,118.6,-7.4,123.0,117.2,5.8,0.1947595281306715,-0.6666666666666667,2.0,-11.799999999999995,-13.2,0,0,0,0,0,0,2025,test
2025,2025-02-12,True,False,bkn,phi,-1.5,100.0,96.0,4.0,1,2.5,1,0,bkn,phi,1,1.5,1,0,0.5233333333333333,0.5166666666666667,0.6666666666666666,0.3333333333333333,2.0,3.0,100.0,96.0,4.0,96.0,100.0,-4.0,99.2,100.2,-1.0,113.2,124.8,-11.6,0.0066666666666665,0.3333333333333333,-1.0,-14.0,10.6,0,0,0,0,0,0,2025,test
2025,2025-02-12,True,False,dal,gs,7.5,111.0,107.0,4.0,1,11.5,1,0,dal,gs,1,7.5,1,0,0.5637583892617449,0.4915254237288136,0.6666666666666666,0.6666666666666666,2.0,2.0,111.0,107.0,4.0,107.0,111.0,-4.0,119.0,115.8,3.2,122.8,119.2,3.6,0.0722329655329313,0.0,0.0,-3.799999999999997,-0.3999999999999999,0,0,1,1,0,0,2025,test
2025,2025-02-12,True,False,min,mil,-9.5,101.0,103.0,-2.0,0,-11.5,0,1,min,mil,1,9.5,0,1,0.5574324324324325,0.56,1.0,0.3333333333333333,4.0,5.0,101.0,103.0,-2.0,103.0,101.0,2.0,117.0,108.2,8.8,109.6,122.2,-12.6,-0.0025675675675675,0.6666666666666667,-1.0,7.400000000000006,21.4,0,0,0,0,0,0,2025,test
2025,2025-02-12,True,False,lac,mem,-6.5,128.0,114.0,14.0,1,7.5,1,0,lac,mem,1,6.5,1,0,0.6303630363036303,0.4256756756756756,0.3333333333333333,1.0,4.0,1.0,128.0,114.0,14.0,114.0,128.0,-14.0,115.2,112.2,3.0,127.0,118.6,8.4,0.2046873606279546,-0.6666666666666667,3.0,-11.799999999999995,-5.4,0,1,0,0,0,0,2025,test
2025,2025-02-12,True,False,hou,phx,-9.5,119.0,111.0,8.0,1,-1.5,0,1,hou,phx,1,9.5,1,0,0.5525423728813559,0.4697986577181208,0.6666666666666666,0.0,3.0,7.0,119.0,111.0,8.0,111.0,119.0,-8.0,103.4,106.0,-2.6,114.8,115.4,-0.6,0.082743715163235,0.6666666666666666,-4.0,-11.399999999999991,-2.0,0,0,0,0,0,0,2025,test
2025,2025-02-12,True,False,den,por,-8.5,132.0,121.0,11.0,1,2.5,1,0,den,por,1,8.5,1,0,0.7333333333333333,0.4033333333333333,1.0,0.3333333333333333,2.0,2.0,132.0,121.0,11.0,121.0,132.0,-11.0,131.8,112.4,19.4,106.8,108.6,-1.8,0.3299999999999999,0.6666666666666667,0.0,25.000000000000018,21.2,0,0,0,1,1,0,2025,test
2025,2025-02-12,True,False,okc,mia,-13.5,115.0,101.0,14.0,1,0.5,1,0,okc,mia,1,13.5,1,0,0.5939597315436241,0.49,1.0,0.3333333333333333,2.0,5.0,115.0,101.0,14.0,101.0,115.0,-14.0,133.4,105.0,28.4,105.8,107.2,-1.4,0.1039597315436241,0.6666666666666667,-3.0,27.60000000000001,29.799999999999997,0,0,0,0,0,0,2025,test
2025,2025-02-12,True,False,ny,atl,-8.5,149.0,148.0,1.0,1,-7.5,0,1,ny,atl,1,8.5,1,0,0.5,0.3421926910299003,0.3333333333333333,1.0,4.0,2.0,149.0,148.0,1.0,148.0,149.0,-1.0,121.0,119.0,2.0,122.2,123.2,-1.0,0.1578073089700996,-0.6666666666666667,2.0,-1.2000000000000028,3.0,0,0,0,1,0,0,2025,test
2025,2025-02-12,True,False,utah,lal,9.5,131.0,119.0,12.0,1,21.5,1,0,utah,lal,1,9.5,1,0,0.6283783783783784,0.4717607973421927,0.6666666666666666,1.0,7.0,8.0,131.0,119.0,12.0,119.0,131.0,-12.0,115.6,120.4,-4.8,120.0,106.0,14.0,0.1566175810361857,-0.3333333333333333,-1.0,-4.400000000000006,-18.8,0,0,0,0,0,0,2025,test
2025,2025-02-13,True,False,dal,mia,2.5,118.0,113.0,5.0,1,7.5,1,0,dal,mia,1,2.5,1,0,0.5652173913043478,0.4883720930232558,0.6666666666666666,0.3333333333333333,1.0,1.0,118.0,113.0,5.0,113.0,118.0,-5.0,118.4,114.2,4.2,104.8,110.8,-6.0,0.0768452982810919,0.3333333333333333,0.0,13.600000000000009,10.2,1,1,1,0,0,0,2025,test
2025,2025-02-13,True,False,min,okc,9.5,116.0,101.0,15.0,1,24.5,1,0,min,okc,1,9.5,1,0,0.5555555555555556,0.4849498327759197,0.6666666666666666,0.6666666666666666,1.0,5.0,116.0,101.0,15.0,101.0,116.0,-15.0,116.6,107.8,8.8,113.6,108.8,4.8,0.0706057227796358,0.0,-4.0,3.0,4.000000000000001,1,0,0,0,0,0,2025,test
2025,2025-02-13,True,False,utah,lac,9.5,116.0,120.0,-4.0,0,5.5,1,0,utah,lac,1,9.5,0,1,0.6296296296296297,0.5317725752508361,0.6666666666666666,0.6666666666666666,1.0,10.0,116.0,120.0,-4.0,120.0,116.0,4.0,119.8,119.2,0.6,115.0,107.0,8.0,0.0978570543787935,0.0,-9.0,4.799999999999997,-7.4,1,0,0,0,0,0,2025,test
2025,2025-02-13,True,False,no,sac,7.5,140.0,133.0,7.0,1,14.5,1,0,no,sac,1,7.5,1,0,0.4966887417218543,0.4352159468438538,0.0,0.6666666666666666,1.0,1.0,140.0,133.0,7.0,133.0,140.0,-7.0,124.4,123.2,1.2,115.2,121.0,-5.8,0.0614727948780004,-0.6666666666666666,0.0,9.200000000000005,7.0,1,1,0,1,0,0,2025,test
2025,2025-02-13,True,False,hou,gs,1.5,98.0,105.0,-7.0,0,-5.5,0,1,hou,gs,1,1.5,0,1,0.5540540540540541,0.4898648648648648,0.6666666666666666,0.6666666666666666,1.0,1.0,98.0,105.0,-7.0,105.0,98.0,7.0,103.2,104.6,-1.4,120.8,116.8,4.0,0.0641891891891892,0.0,0.0,-17.599999999999994,-5.4,1,1,1,1,0,0,2025,test
2025,2025-02-19,True,False,lal,cha,-13.5,97.0,100.0,-3.0,0,-16.5,0,1,lal,cha,1,13.5,0,1,0.5892255892255892,0.3608247422680412,1.0,0.0,9.0,7.0,97.0,100.0,-3.0,100.0,97.0,3.0,120.8,105.2,15.6,104.4,113.2,-8.8,0.2284008469575479,1.0,2.0,16.39999999999999,24.4,0,0,0,0,0,0,2025,test
2025,2025-02-20,True,False,por,lal,1.5,102.0,110.0,-8.0,0,-6.5,0,1,por,lal,1,1.5,0,1,0.5266666666666666,0.4701986754966887,1.0,0.6666666666666666,10.0,8.0,102.0,110.0,-8.0,110.0,102.0,8.0,117.4,101.6,15.8,121.4,110.8,10.6,0.0564679911699778,0.3333333333333333,2.0,-4.0,5.200000000000001,0,0,0,0,0,0,2025,test
2025,2025-02-20,True,False,ny,chi,-10.5,113.0,111.0,2.0,1,-8.5,0,1,ny,chi,1,10.5,1,0,0.5016722408026756,0.3904109589041096,0.6666666666666666,0.3333333333333333,8.0,10.0,113.0,111.0,2.0,111.0,113.0,-2.0,122.2,127.4,-5.2,111.0,122.6,-11.6,0.1112612818985659,0.3333333333333333,-2.0,11.200000000000005,6.3999999999999995,0,0,0,0,0,0,2025,test
2025,2025-02-20,True,False,bkn,cle,12.5,97.0,110.0,-13.0,0,-0.5,0,1,bkn,cle,1,12.5,0,1,0.5249169435215947,0.415807560137457,1.0,1.0,8.0,8.0,97.0,110.0,-13.0,110.0,97.0,13.0,100.0,97.4,2.6,127.6,117.0,10.6,0.1091093833841376,0.0,0.0,-27.59999999999999,-8.0,0,0,0,0,0,0,2025,test
2025,2025-02-20,True,False,atl,orl,1.5,108.0,114.0,-6.0,0,-4.5,0,1,atl,orl,1,1.5,0,1,0.5201342281879194,0.3355263157894737,0.3333333333333333,0.3333333333333333,10.0,10.0,108.0,114.0,-6.0,114.0,108.0,6.0,109.8,115.0,-5.2,101.6,111.8,-10.2,0.1846079123984457,0.0,0.0,8.200000000000003,4.999999999999999,0,0,0,0,0,0,2025,test
2025,2025-02-20,True,False,ind,mem,-0.5,127.0,113.0,14.0,1,13.5,1,0,ind,mem,1,0.5,1,0,0.5680272108843537,0.4242424242424242,0.6666666666666666,0.6666666666666666,9.0,8.0,127.0,113.0,14.0,113.0,127.0,-14.0,122.4,120.6,1.8,121.8,121.8,0.0,0.1437847866419294,0.0,1.0,0.6000000000000085,1.8,0,0,0,0,0,0,2025,test
2025,2025-02-20,True,False,phi,bos,6.5,104.0,124.0,-20.0,0,-13.5,0,1,phi,bos,1,6.5,0,1,0.6910299003322259,0.5953177257525084,0.3333333333333333,1.0,9.0,10.0,104.0,124.0,-20.0,124.0,104.0,20.0,113.2,117.0,-3.8,116.4,104.0,12.4,0.0957121745797174,-0.6666666666666667,-1.0,-3.200000000000003,-16.2,0,0,0,0,0,0,2025,test
2025,2025-02-20,True,False,mil,lac,1.5,116.0,110.0,6.0,1,7.5,1,0,mil,lac,1,1.5,1,0,0.7275747508305648,0.5333333333333333,0.3333333333333333,0.6666666666666666,10.0,7.0,116.0,110.0,6.0,110.0,116.0,-6.0,122.6,117.8,4.8,115.4,112.4,3.0,0.1942414174972314,-0.3333333333333333,3.0,7.199999999999989,1.7999999999999998,0,0,0,0,0,0,2025,test
2025,2025-02-20,True,False,den,cha,-18.5,129.0,115.0,14.0,1,-4.5,0,1,den,cha,1,18.5,1,0,0.7342192691029901,0.363013698630137,1.0,0.3333333333333333,8.0,1.0,129.0,115.0,14.0,115.0,129.0,-14.0,131.8,112.0,19.8,99.4,108.0,-8.6,0.3712055704728531,0.6666666666666667,7.0,32.400000000000006,28.4,0,1,0,0,1,0,2025,test
2025,2025-02-20,True,False,sa,phx,2.5,120.0,109.0,11.0,1,13.5,1,0,sa,phx,1,2.5,1,0,0.5100671140939598,0.4682274247491639,0.3333333333333333,0.0,10.0,8.0,120.0,109.0,11.0,109.0,120.0,-11.0,118.0,124.0,-6.0,115.4,122.4,-7.0,0.0418396893447958,0.3333333333333333,2.0,2.5999999999999943,1.0,0,0,0,0,0,0,2025,test
2025,2025-02-21,True,False,orl,mem,1.5,104.0,105.0,-1.0,0,0.5,1,0,orl,mem,1,1.5,0,1,0.4933333333333333,0.4228187919463087,0.6666666666666666,0.3333333333333333,9.0,1.0,104.0,105.0,-1.0,105.0,104.0,1.0,104.0,104.6,-0.6,123.2,118.6,4.6,0.0705145413870246,0.3333333333333333,8.0,-19.200000000000003,-5.199999999999999,0,1,0,0,0,0,2025,test
2025,2025-02-21,True,False,hou,min,-4.5,121.0,115.0,6.0,1,1.5,1,0,hou,min,1,4.5,1,0,0.5521885521885522,0.4358108108108108,0.6666666666666666,0.6666666666666666,8.0,10.0,121.0,115.0,6.0,115.0,121.0,-6.0,103.6,104.2,-0.6,117.4,115.2,2.2,0.1163777413777414,0.0,-2.0,-13.800000000000011,-2.8000000000000003,0,0,0,0,0,0,2025,test
2025,2025-02-21,True,False,sac,gs,2.5,108.0,132.0,-24.0,0,-21.5,0,1,sac,gs,1,2.5,0,1,0.4932432432432432,0.4915824915824915,0.6666666666666666,0.6666666666666666,10.0,8.0,108.0,132.0,-24.0,132.0,108.0,24.0,122.4,118.4,4.0,116.2,110.2,6.0,0.0016607516607516,0.0,2.0,6.200000000000003,-2.0,0,0,0,0,0,0,2025,test
2025,2025-02-21,True,False,cle,ny,-7.5,142.0,105.0,37.0,1,29.5,1,0,cle,ny,1,7.5,1,0,0.5637583892617449,0.4295302013422818,0.6666666666666666,1.0,10.0,10.0,142.0,105.0,37.0,105.0,142.0,-37.0,124.8,105.2,19.6,119.8,116.6,3.2,0.134228187919463,-0.3333333333333333,0.0,5.0,16.400000000000002,0,0,0,0,0,0,2025,test
2025,2025-02-21,True,False,wsh,mil,5.5,101.0,104.0,-3.0,0,2.5,1,0,wsh,mil,1,5.5,0,1,0.4252491694352159,0.5614617940199336,0.0,0.6666666666666666,9.0,9.0,101.0,104.0,-3.0,104.0,101.0,3.0,116.4,131.6,-15.2,107.8,117.4,-9.6,-0.1362126245847176,-0.6666666666666666,0.0,8.600000000000009,-5.6,0,0,0,0,0,0,2025,test
2025,2025-02-21,True,False,sa,det,4.5,110.0,125.0,-15.0,0,-10.5,0,1,sa,det,1,4.5,0,1,0.5117056856187291,0.285234899328859,0.6666666666666666,0.6666666666666666,1.0,9.0,110.0,125.0,-15.0,125.0,110.0,15.0,119.0,120.0,-1.0,116.6,113.2,3.4,0.22647078628987,0.0,-8.0,2.4000000000000057,-4.4,1,0,0,0,0,0,2025,test
2025,2025-02-21,True,False,tor,mia,3.5,111.0,120.0,-9.0,0,-5.5,0,1,tor,mia,1,3.5,0,1,0.6065573770491803,0.4867549668874172,0.0,0.0,9.0,8.0,111.0,120.0,-9.0,120.0,111.0,9.0,110.2,124.0,-13.8,106.4,113.8,-7.4,0.1198024101617631,0.0,1.0,3.799999999999997,-6.4,0,0,0,0,0,0,2025,test
2025,2025-02-21,True,False,dal,no,-5.5,111.0,103.0,8.0,1,2.5,1,0,dal,no,1,5.5,1,0,0.5666666666666667,0.4295302013422818,0.6666666666666666,0.0,8.0,10.0,111.0,103.0,8.0,103.0,111.0,-8.0,120.6,112.4,8.2,111.0,128.4,-17.4,0.1371364653243847,0.6666666666666666,-2.0,9.599999999999994,25.6,0,0,0,0,0,0,2025,test
2025,2025-02-21,True,False,utah,okc,15.5,107.0,130.0,-23.0,0,-7.5,0,1,utah,okc,1,15.5,0,1,0.62751677852349,0.4833333333333333,0.6666666666666666,0.3333333333333333,8.0,8.0,107.0,130.0,-23.0,130.0,107.0,23.0,120.4,115.6,4.8,110.2,111.6,-1.4,0.1441834451901566,0.3333333333333333,0.0,10.200000000000005,6.199999999999999,0,0,0,0,0,0,2025,test
2025,2025-02-22,True,False,den,lal,-6.5,100.0,123.0,-23.0,0,-29.5,0,1,den,lal,1,6.5,0,1,0.7350993377483444,0.4719471947194719,1.0,0.6666666666666666,2.0,2.0,100.0,123.0,-23.0,123.0,100.0,23.0,132.6,112.4,20.2,122.6,107.6,15.0,0.2631521430288724,0.3333333333333333,0.0,10.0,5.199999999999999,0,0,0,0,1,0,2025,test
2025,2025-02-22,True,False,phi,bkn,-11.5,103.0,105.0,-2.0,0,-13.5,0,1,phi,bkn,1,11.5,0,1,0.6887417218543046,0.4470198675496689,0.0,0.6666666666666666,2.0,10.0,103.0,105.0,-2.0,105.0,103.0,2.0,107.2,114.4,-7.2,96.6,107.2,-10.6,0.2417218543046357,-0.6666666666666666,-8.0,10.600000000000009,3.3999999999999995,0,0,0,0,0,0,2025,test
